id_categoria,id_test,lat,lon,rumo,velocidade,pan,tilt,zoom
,710013430,-22.88904370694442,-43.14102809706344,199.7,7.8,0.312366664,0.0295000076,1.0
,710013430,-22.88904370694442,-43.14102809706344,199.7,7.8,0.312366664,0.0295000076,1.0
,710013430,-22.889077967430534,-43.14104081255641,199.7,7.8,0.312366664,0.0295000076,1.0
,710013430,-22.889077967430534,-43.14104081255641,199.7,7.8,0.312366664,0.0295000076,1.0
,710013430,-22.889077967430534,-43.14104081255641,199.7,7.8,0.312577784,0.0295000076,1.0
,710013430,-22.889077967430534,-43.14104081255641,199.7,7.8,0.312577784,0.0295000076,1.0
,710013430,-22.889077967430534,-43.14104081255641,199.7,7.8,0.312577784,0.0294889212,1.0
,710013430,-22.889077967430534,-43.14104081255641,199.7,7.8,0.312577784,0.0294889212,1.0
,710013430,-22.889077967430534,-43.14104081255641,199.7,7.8,0.312577784,0.0294889212,1.0
,710013430,-22.889077967430534,-43.14104081255641,199.7,7.8,0.312577784,0.0294889212,1.0
,710013430,-22.889077967430534,-43.14104081255641,199.7,7.8,0.312577784,0.0294889212,1.0
,710013430,-22.889077967430534,-43.14104081255641,199.7,7.8,0.312577784,0.0294889212,1.0
,710013430,-22.889077967430534,-43.14104081255641,199.7,7.8,0.312577784,0.0294889212,1.0
,710013430,-22.889077967430534,-43.14104081255641,199.7,7.8,0.312577784,0.0294889212,1.0
,710013430,-22.88917603152033,-43.14108574240226,200.5,7.8,0.312577784,0.0294889212,1.0
,710013430,-22.88917603152033,-43.14108574240226,200.5,7.8,0.312577784,0.0294889212,1.0
,710013430,-22.88917603152033,-43.14108574240226,200.5,7.8,0.312577784,0.0294889212,1.0
,710013430,-22.88917603152033,-43.14108574240226,200.5,7.8,0.312577784,0.0294889212,1.0
,710013430,-22.88917603152033,-43.14108574240226,200.5,7.8,0.312577784,0.0294889212,1.0
,710013430,-22.88917603152033,-43.14108574240226,200.5,7.8,0.312577784,0.0294889212,1.0
,710013430,-22.88917603152033,-43.14108574240226,200.5,7.8,0.312577784,0.0294889212,1.0
,710013430,-22.88917603152033,-43.14108574240226,200.5,7.8,0.312577784,0.0294889212,1.0
,710013430,-22.88917603152033,-43.14108574240226,200.5,7.8,0.312577784,0.0294889212,1.0
,710013430,-22.88917603152033,-43.14108574240226,200.5,7.8,0.312577784,0.0294889212,1.0
,710013430,-22.88917603152033,-43.14108574240226,200.5,7.8,0.312577784,0.0294889212,1.0
,710013430,-22.88917603152033,-43.14108574240226,200.5,7.8,0.312577784,0.0294889212,1.0
,710013430,-22.88917603152033,-43.14108574240226,200.5,7.8,0.312577784,0.0294889212,1.0
,710013430,-22.88917603152033,-43.14108574240226,200.5,7.8,0.312577784,0.0294889212,1.0
,710013430,-22.88917603152033,-43.14108574240226,200.5,7.8,0.312577784,0.0294889212,1.0
,710013430,-22.88917603152033,-43.14108574240226,200.5,7.8,0.312577784,0.0294889212,1.0
,710013430,-22.88917603152033,-43.14108574240226,200.5,7.8,0.312577784,0.0294889212,1.0
,710013430,-22.88917603152033,-43.14108574240226,200.5,7.8,0.312577784,0.0294889212,1.0
,710013430,-22.88917603152033,-43.14108574240226,200.5,7.8,0.312577784,0.0294889212,1.0
,710013430,-22.88917603152033,-43.14108574240226,200.5,7.8,0.312577784,0.0294889212,1.0
,710013430,-22.88917603152033,-43.14108574240226,200.5,7.8,0.312577784,0.0294889212,1.0
,710013430,-22.88917603152033,-43.14108574240226,200.5,7.8,0.312577784,0.0294889212,1.0
,710013430,-22.88917603152033,-43.14108574240226,200.5,7.8,0.312577784,0.0294889212,1.0
,710013430,-22.88917603152033,-43.14108574240226,200.5,7.8,0.312577784,0.0294889212,1.0
,710013430,-22.88917603152033,-43.14108574240226,200.5,7.8,0.312577784,0.0294889212,1.0
,710013430,-22.88917603152033,-43.14108574240226,200.5,7.8,0.312577784,0.0294889212,1.0
,710013430,-22.88917603152033,-43.14108574240226,200.5,7.8,0.312577784,0.0294889212,1.0
,710013430,-22.88917603152033,-43.14108574240226,200.5,7.8,0.312577784,0.0294889212,1.0
,710013430,-22.88917603152033,-43.14108574240226,200.5,7.8,0.312577784,0.0294889212,1.0
,710013430,-22.88917603152033,-43.14108574240226,200.5,7.8,0.312577784,0.0294889212,1.0
