id_categoria,id_test,lat,lon,rumo,velocidade,pan,tilt,zoom
,710030930,-22.89936026114643,-43.16158576961707,68.1,14.0,0.0529999994,0.0230332613,0.701241374
,710030930,-22.89936026114643,-43.16158576961707,68.1,14.0,0.0529999994,0.0230332613,0.701241374
,710030930,-22.89936026114643,-43.16158576961707,68.1,14.0,0.0529999994,0.0230332613,0.701241374
,710030930,-22.89936026114643,-43.16158576961707,68.1,14.0,0.0529999994,0.0230332613,0.701241374
,710030930,-22.89936026114643,-43.16158576961707,68.1,14.0,0.0529999994,0.0230332613,0.701241374
,710030930,-22.89936026114643,-43.16158576961707,68.1,14.0,0.0529999994,0.0230332613,0.701241374
,710030930,-22.89936026114643,-43.16158576961707,68.1,14.0,0.0529999994,0.0230332613,0.701241374
,710030930,-22.89936026114643,-43.16158576961707,68.1,14.0,0.0529999994,0.0230332613,0.701241374
,710030930,-22.89936026114643,-43.16158576961707,68.1,14.0,0.0529999994,0.0230332613,0.701241374
,710030930,-22.89936026114643,-43.16158576961707,68.1,14.0,0.0529999994,0.0230332613,0.701241374
,710030930,-22.89936026114643,-43.16158576961707,68.1,14.0,0.0529999994,0.0230332613,0.701241374
